Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Rated Power (kW),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,JAC,HFC1062R71K1C6S,Diesel,2951,-,PANTECHNICON(TL),E,5.5,5,"> 150,000 and <= 300,000",2024
LGV,ISUZU,NPR75HHE-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 500,000",2024
LGV,KIA,K2500 PE2,Diesel,2497,-,DROP SIDE PLATFORM,E,3.24,2,"> 150,000 and <= 300,000",2024
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,FIX SIDE P/FORM(TL),E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,HINO,300 SERIES XZU605R-WKMMV3,Diesel,4009,-,TIPPER,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,FIXED SIDE PLATFORM,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75HHE-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 500,000",2024
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,LORRY CRANE,E,5.5,2,"> 300,000 and <= 500,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT 3-SEATS,Diesel,2199,-,VAN,A,3.16,2,"> 150,000 and <= 300,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,FORD,RANGER WILDTRAK,Diesel,1996,-,PICK-UP,A,3.28,4,"> 300,000 and <= 500,000",2023
LGV,MERCEDES BENZ,EVITO 129,Electric,-,70,Van (EX),A,3.5,4,"> 500,000",2023
LGV,KIA,SORENTO DIESEL V 2WD,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2023
LGV,HYUNDAI,STARIA AT 3-SEATS,Diesel,2199,-,VAN,A,3.16,2,"> 150,000 and <= 300,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT 3-SEATS,Diesel,2199,-,VAN,A,3.16,2,"> 150,000 and <= 300,000",2024
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,LORRY CRANE,E,5.5,2,"> 300,000 and <= 500,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,FORD,TOURNEO CONNECT 1.5,Diesel,1499,-,VAN,A,2.32,4,"<= 150,000",2022
LGV,IVECO,NEW DAILY,Diesel,2998,-,RECOVERY LORRY,E,5.5,2,"> 150,000 and <= 300,000",2018
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,116,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2022
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT LUX,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2022
LGV,PEUGEOT,EXPERT TRAVELLER 5-SEATER AT,Diesel,1997,-,VAN,A,2.83,4,"> 150,000 and <= 300,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,KIA,SORENTO DIESEL V 2WD,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,SSANGYONG,MUSSO GRAND,Diesel,2157,-,PICK-UP,A,2.99,4,"> 150,000 and <= 300,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,MITSUBISHI FUSO,FEC71ER4SDAM,Diesel,2998,-,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2021
LGV,MITSUBISHI,L200,Diesel,2268,-,PICK-UP,A,3.11,4,"> 150,000 and <= 300,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,2,"> 300,000 and <= 500,000",2024
LGV,FORD,TRANSIT CUSTOM 2.0,Diesel,1995,-,VAN,A,3.4,2,"> 150,000 and <= 300,000",2023
LGV,VOLKSWAGEN,CRAFTER 35 103KW EU6D,Diesel,1968,-,VAN,A,3.5,2,"> 150,000 and <= 300,000",2022
LGV,FORD,TOURNEO CONNECT 1.5,Diesel,1499,-,VAN,A,2.32,4,"> 150,000 and <= 300,000",2022
LGV,KIA,SORENTO DIESEL V 2WD,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2023
LGV,KIA,SORENTO DIESEL GT,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2022
LGV,MERCEDES BENZ,515BT,Diesel,1950,-,VAN,A,5,2,"> 300,000 and <= 500,000",2022
LGV,PEUGEOT,EXPERT TRAVELLER 5-SEATER AT,Diesel,1997,-,VAN,A,3.1,4,"> 150,000 and <= 300,000",2023
LGV,MAXUS,T90 EV,Electric,-,65,Pick up(EX),A,3.3,4,"> 300,000 and <= 500,000",2024
LGV,PEUGEOT,EXPERT E-TRAVELLER 5-SEATER AT,Electric,-,57,Van (EX),A,2.97,4,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,116,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,114,Diesel,1950,-,VAN,A,3.05,5,"> 150,000 and <= 300,000",2022
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,KIA,SORENTO DIESEL V 2WD,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,EVITO 129,Electric,-,70,Van (EX),A,3.5,4,"> 500,000",2023
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,JOYLONG,EW4,Electric,-,50,Van (EX),A,3.7,5,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,LORRY CRANE,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,116,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2023
LGV,DONGFENG,CAPTAIN,Diesel,2953,-,PANTECHNICON(TL),E,5.5,2,"> 150,000 and <= 300,000",2024
LGV,HINO,300 SERIES XZC720R-WKFQW3,Diesel,4009,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT LUX,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2022
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2023
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,JAC,T8EV,Electric,-,70,Pick up(EX),A,3.07,4,"> 300,000 and <= 500,000",2024
LGV,PEUGEOT,EXPERT TRAVELLER 5-SEATER AT,Diesel,1997,-,VAN,A,3.1,4,"> 150,000 and <= 300,000",2023
LGV,HINO,300 SERIES XZC720R-ZKTQV3,Diesel,4009,-,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2024
LGV,JOYLONG,EW4,Electric,-,50,Van (EX),A,3.7,5,"> 300,000 and <= 500,000",2024
LGV,KIA,CARNIVAL DIESEL PLATINUM,Diesel,2151,-,VAN,A,2.75,4,"> 300,000 and <= 500,000",2023
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75HJW-VI-C,Diesel,5193,-,TIPPER,E,5.5,5,"> 300,000 and <= 500,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,2,"> 300,000 and <= 500,000",2024
LGV,ISUZU,TFS87JD-VI-C-AT-P,Diesel,1898,-,PICK-UP,A,3.1,4,"> 300,000 and <= 500,000",2024
LGV,JAC,HFC1062R71K1C6S,Diesel,2951,-,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2024
LGV,SSANGYONG,MUSSO GRAND,Diesel,2157,-,PICK-UP,A,2.99,4,"> 150,000 and <= 300,000",2022
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2024
LGV,JOYLONG,EW4,Electric,-,50,Van (EX),A,3.7,5,"> 300,000 and <= 500,000",2024
LGV,JMC,JX1063TG26,Diesel,2892,-,PANTECHNICON,E,5.5,2,"> 150,000 and <= 300,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT 3-SEATS,Diesel,2199,-,VAN,A,3.16,2,"> 150,000 and <= 300,000",2024
LGV,MERCEDES BENZ,119,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2022
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,116,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2023
LGV,MERCEDES BENZ,114 L,Diesel,1950,-,VAN,A,3.05,4,"> 150,000 and <= 300,000",2022
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,DONGFENG,CAPTAIN,Diesel,4000,-,TIPPER,E,5.5,2,"> 150,000 and <= 300,000",2024
LGV,ISUZU,NPR75HHE-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 500,000",2024
LGV,MITSUBISHI FUSO,FEB71ER4WDAM,Diesel,2998,-,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2022
LGV,ISUZU,NHR87E-VI-C,Diesel,1898,-,PANTECHNICON,E,3.5,2,"> 150,000 and <= 300,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2023
MGV,SCANIA,P410B6X2NA,Diesel,12742,-,PANTECHNICON(TL),E,24,1,"> 500,000",2022
MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,-,PANTECHNICON(TL),E,16,2,"> 500,000",2023
MGV,ISUZU,FSR90N-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,14,2,"> 500,000",2023
MGV,MITSUBISHI FUSO,FEB91GR4WDAM,Diesel,2998,-,TIPPER,E,8.2,5,"> 300,000 and <= 500,000",2022
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,-,PANTECHNICON(TL),E,16,2,"> 500,000",2024
MGV,ISUZU,CYZ52RXZ-7S-VI-C,Diesel,15681,-,LORRY CRANE,E,24,2,"> 500,000",2024
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,-,PANTECHNICON(TL),E,16,2,"> 500,000",2024
MGV,HINO,300 SERIES XZC740R-WKFTW3,Diesel,4009,-,PANTECHNICON(TL),E,8.5,2,"> 300,000 and <= 500,000",2024
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,-,PANTECHNICON,E,16,2,"> 500,000",2024
MGV,IVECO,EUROCARGO,Diesel,6728,-,PANTECHNICON,E,16,2,"> 300,000 and <= 500,000",2018
MGV,MERCEDES BENZ,U423,Diesel,5132,-,RECOVERY LORRY,A,13,1,"> 500,000",2021
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,-,LORRY CRANE,E,9,2,"> 300,000 and <= 500,000",2023
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,-,PANTECHNICON,E,16,2,"> 500,000",2024
MGV,SCANIA,P410B6X2NA,Diesel,12742,-,PANTECHNICON(TL),E,24,1,"> 500,000",2022
MGV,ISUZU,FVR34QC-VI-C,Diesel,7790,-,LORRY CRANE,E,16,2,"> 500,000",2023
MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,-,PANTECHNICON,E,16,2,"> 500,000",2023
MGV,ISUZU,FSR90L-VI-C,Diesel,5193,-,TIPPER,E,14,2,"> 500,000",2024
MGV,ISUZU,CYZ52SX-7S-VI-C,Diesel,15681,-,PANTECHNICON(TL),E,24,2,"> 500,000",2022
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2023
MGV,HINO,300 SERIES XZC720R-WKTSV3,Diesel,4009,-,PANTECHNICON(TL),E,8,2,"> 300,000 and <= 500,000",2024
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2023
MGV,HINO,300 SERIES XZC740R-ZKFTW3,Diesel,4009,-,PANTECHNICON(TL),E,8.5,5,"> 300,000 and <= 500,000",2024
MGV,ISUZU,FRR90MF-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,11,2,"> 500,000",2024
MGV,SCANIA,P410A4X2NA,Diesel,12742,-,TRACTOR,A,16,1,"> 500,000",2023
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2024
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,-,PANTECHNICON(TL),E,16,2,"> 500,000",2023
MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,-,PANTECHNICON,E,16,2,"> 500,000",2023
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2023
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2023
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,-,PANTECHNICON,E,16,2,"> 500,000",2024
MGV,UD TRUCKS,CWB5CLNDFQA,Diesel,10836,-,GULLY EMPTIER,E,24,2,"> 500,000",2023
MGV,MERCEDES BENZ,1624L,Diesel,7698,-,BEVERAGE CARRIER,E,16,5,"> 500,000",2022
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2023
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,-,PANTECHNICON(TL),E,16,2,"> 500,000",2023
MGV,MERCEDES BENZ,2845S,Diesel,12809,-,TRACTOR,A,24,1,"> 500,000",2023
MGV,UD TRUCKS,GKB5AADHFQA,Diesel,10836,-,TRACTOR,A,16,2,"> 500,000",2021
MGV,HINO,500 SERIES FE8JJPA-QAH,Diesel,7685,-,TIPPER,E,14,2,"> 500,000",2023
MGV,HINO,500 SERIES GH8JP2A-UHH,Diesel,7685,-,PANTECHNICON(TL),E,16,2,"> 500,000",2024
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,-,PANTECHNICON,E,9,2,"> 300,000 and <= 500,000",2023
MGV,HINO,700 SERIES SH1EEKG-DRAPEA,Diesel,12913,-,TRACTOR,A,16,1,"> 500,000",2023
MGV,SCANIA,P410A4X2NA,Diesel,12742,-,TRACTOR,A,16,1,"> 500,000",2023
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,-,LORRY CRANE,E,9,2,"> 300,000 and <= 500,000",2023
MGV,SCANIA,P410B6X2NA,Diesel,12742,-,PANTECHNICON(TL),E,24,1,"> 500,000",2022
MGV,HINO,500 SERIES GH8JR2A-UHH,Diesel,7685,-,PANTECHNICON(TL),E,16,2,"> 500,000",2024
MGV,MERCEDES BENZ,2535L,Diesel,7698,-,PANTECHNICON,E,24,1,"> 500,000",2023
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2024
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2024
MGV,SCANIA,P410B6X2NA,Diesel,12742,-,PANTECHNICON(TL),E,24,1,"> 500,000",2022
MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,-,PANTECHNICON(TL),E,16,2,"> 500,000",2023
MGV,SCANIA,P280B4X2NA,Diesel,6690,-,PANTECHNICON,E,16,1,"> 500,000",2024
MGV,HINO,500 SERIES GH8JP2A-UHH,Diesel,7685,-,GULLY EMPTIER,E,16,2,"> 500,000",2024
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,-,PANTECHNICON(TL),E,16,2,"> 500,000",2024
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2023
MGV,HINO,700 SERIES FS1ESKA-DCAPEA,Diesel,12913,-,DROP SIDE PLATFORM,E,24,2,"> 500,000",2024
MGV,MERCEDES BENZ,2535L,Diesel,7698,-,PANTECHNICON,E,24,1,"> 500,000",2022
MGV,ISUZU,NQR75KW-VI-C,Diesel,5193,-,DROP SIDE PLATFORM,E,9,5,"> 300,000 and <= 500,000",2024
MGV,ISUZU,CYZ52SX-7S-VI-C,Diesel,15681,-,PANTECHNICON(TL),E,24,2,"> 500,000",2022
MGV,ISUZU,FRR90M-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,11,2,"> 500,000",2023
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,-,PANTECHNICON(TL),E,16,2,"> 500,000",2024
HGV,SANY,SY408,Diesel,8700,-,CONCRETE MIXER,A,30,1,"> 500,000",2024
HGV,SANY,SY408,Diesel,8700,-,CONCRETE MIXER,A,30,1,"> 500,000",2022
HGV,SANY,SY408,Diesel,8700,-,CONCRETE MIXER,A,30,1,"> 500,000",2024
HGV,DONGFENG,KL,Diesel,13480,-,LORRY CRANE,E,30,2,"> 500,000",2023
HGV,SANY,SY408,Diesel,8700,-,CONCRETE MIXER,A,30,1,"> 500,000",2024
HGV,VOLVO,FM420 104R,Diesel,12777,-,TIPPER,E,38,1,"> 500,000",2023
HGV,SINOTRUK,ZZ5387V26KHF1R,Diesel,12419,-,CONCRETE MIXER,E,38,1,"> 500,000",2024
HGV,ISUZU,CYH52TXZ-7S-VI-C,Diesel,15681,-,LORRY CRANE,E,30,2,"> 500,000",2024
HGV,SINOTRUK,ZZ5387V26KHF1R,Diesel,12419,-,CONCRETE MIXER,E,38,1,"> 500,000",2023
HGV,VOLVO,FM460 104R,Diesel,12777,-,TIPPER,E,38,1,"> 500,000",2023
HGV,HINO,700 SERIES FY1EAKD-DCAPEA,Diesel,12913,-,TIPPER,E,30,2,"> 500,000",2024
HGV,SCANIA,P410B10X4*6NA,Diesel,12742,-,TIPPER,E,38,1,"> 500,000",2023
HGV,SINOTRUK,ZZ5387V26KHF1R,Diesel,12419,-,CONCRETE MIXER,E,38,1,"> 500,000",2024
HGV,SCANIA,P410B8X4NZ,Diesel,12742,-,DEMOUNTABLE,E,30,2,"> 500,000",2023
HGV,ISUZU,CYH52TXZ-7S-VI-C,Diesel,15681,-,LORRY CRANE,E,30,2,"> 500,000",2024
HGV,ISUZU,CYH52TXZ-7S-VI-C-HD,Diesel,15681,-,LORRY CRANE,E,38,2,"> 500,000",2023
HGV,MERCEDES BENZ,3643,Diesel,10677,-,LORRY CRANE,E,30,2,"> 500,000",2018
HGV,SCANIA,P410B10X4*6NA,Diesel,12742,-,TIPPER,E,38,1,"> 500,000",2023
HGV,VOLVO,FM420 104R,Diesel,12777,-,TIPPER,E,38,1,"> 500,000",2023
HGV,VOLVO,FM420 84R,Diesel,12777,-,DROP SIDE PLATFORM,E,30,1,"> 500,000",2022
HGV,SCANIA,P460B10X4*6NA,Diesel,12742,-,LORRY CRANE,E,38,2,"> 500,000",2023
HGV,SINOTRUK,ZZ5387V32KHF1R,Diesel,12419,-,LORRY CRANE,E,38,2,"> 500,000",2023
HGV,VOLVO,FM420 104R,Diesel,12777,-,TIPPER,E,38,1,"> 500,000",2023
HGV,SINOTRUK,ZZ5387V32KHF1R,Diesel,12419,-,LORRY CRANE,E,38,2,"> 500,000",2024
HGV,SCANIA,P410B10X4*6NA,Diesel,12742,-,DROP SIDE PLATFORM,E,38,2,"> 500,000",2023
HGV,ISUZU,CYH52TXZ-7S-VI-C,Diesel,15681,-,LORRY CRANE,E,30,2,"> 500,000",2024
HGV,ISUZU,CYH52TXZ-7S-VI-C,Diesel,15681,-,LORRY CRANE,E,30,2,"> 500,000",2024
HGV,VOLVO,FM420 104R,Diesel,12777,-,TIPPER,E,38,1,"> 500,000",2023
HGV,SCANIA,P410B10X4*6NA,Diesel,12742,-,TIPPER,E,38,1,"> 500,000",2023
HGV,ISUZU,CYH52SMZ-7S-VI-C-HD,Diesel,15681,-,CONCRETE MIXER,E,38,2,"> 500,000",2024
HGV,SANY,SY408,Diesel,8700,-,CONCRETE MIXER,A,30,1,"> 500,000",2024
HGV,ISUZU,FYH77SM-Z9S-VI-C,Diesel,9839,-,CONCRETE MIXER,E,30,2,"> 500,000",2023
HGV,VOLVO,FM460 104R,Diesel,12777,-,TIPPER,E,38,1,"> 500,000",2023
HGV,ISUZU,CYH52SMZ-7S-VI-C-HD,Diesel,15681,-,CONCRETE MIXER,E,38,2,"> 500,000",2024
HGV,DONGFENG,KL,Diesel,13480,-,LORRY CRANE,E,30,2,"> 500,000",2023
HGV,VOLVO,FM460 104R,Diesel,12777,-,TIPPER,E,38,1,"> 500,000",2023
HGV,HINO,700 SERIES FY1EAKD-DCAPEA,Diesel,12913,-,DEMOUNTABLE,E,30,2,"> 500,000",2024
HGV,SCANIA,P420B10X4*6NA,Diesel,12742,-,TIPPER,E,38,1,"> 500,000",2023
HGV,SINOTRUK,ZZ5387V26KHF1R,Diesel,12419,-,CONCRETE MIXER,E,38,1,"> 500,000",2023
HGV,ISUZU,CYH52SD-7S-VI-C,Diesel,15681,-,TIPPER,E,30,2,"> 500,000",2022
HGV,SANY,SY408,Diesel,8700,-,CONCRETE MIXER,A,30,1,"> 500,000",2024
HGV,DONGFENG,KL,Diesel,13480,-,DROP SIDE PLATFORM,E,30,2,"> 500,000",2023
HGV,SINOTRUK,ZZ5387V26KHF1R,Diesel,12419,-,CONCRETE MIXER,E,38,1,"> 500,000",2023
HGV,ISUZU,CYH52TXZ-7S-VI-C,Diesel,15681,-,LORRY CRANE,E,30,2,"> 500,000",2023
Motorcycle,KAWASAKI,ELIMINATOR SE,Petrol,451,-,SOLO,A,-,1,"<= 150,000",2024
Motorcycle,SYM,JOYRIDE,Petrol,278,-,SOLO,A,-,1,"<= 150,000",2024
Motorcycle,HONDA,ADV160A,Petrol,156,-,SOLO,A,-,1,"<= 150,000",2024
Motorcycle,CFMOTO,CF125-3A,Petrol,126,-,SOLO,B,-,1,"<= 150,000",2022
Motorcycle,NINEBOT,E300P,Electric,-,10,SOLO,A,-,1,"<= 150,000",2024
Motorcycle,YAMAHA,FORCE 2.0,Petrol,155,-,SOLO,A,-,1,"<= 150,000",2024
Motorcycle,YAMAHA,FORCE 2.0,Petrol,155,-,SOLO,A,-,1,"<= 150,000",2022
Motorcycle,HONDA,CBR600RR,Petrol,599,-,SOLO,A,-,1,"<= 150,000",2024
Motorcycle,TRIUMPH,THRUXTON RS FE,Petrol,1200,-,SOLO,A,-,-,"> 150,000 and <= 300,000",2024
Motorcycle,SYM,4MICA 150,Petrol,150,-,SOLO,B,-,1,"<= 150,000",2023
Motorcycle,SUZUKI,DL800,Petrol,776,-,SOLO,A,-,1,"<= 150,000",2023
Motorcycle,KTM,690 ENDURO R,Petrol,693,-,SOLO,A,-,1,"<= 150,000",2024
Motorcycle,HONDA,ADV350A,Petrol,330,-,SOLO,A,-,1,"<= 150,000",2024
Motorcycle,YAMAHA,XMAX,Petrol,292,-,SOLO,A,-,1,"<= 150,000",2024
Motorcycle,PIAGGIO,VESPA GTS 300 SUPERSPORT,Petrol,278,-,SOLO,A,-,1,"<= 150,000",2023
Motorcycle,MV AGUSTA,DRAGSTER 800 ROSSO,Petrol,798,-,SOLO,A,-,1,"<= 150,000",2022
Motorcycle,KAWASAKI,ELIMINATOR SE,Petrol,451,-,SOLO,A,-,1,"<= 150,000",2024
Motorcycle,YAMAHA,TRICITY 155,Petrol,155,-,SOLO,A,-,1,"<= 150,000",2023
Motorcycle,YAMAHA,XMAX,Petrol,292,-,SOLO,A,-,1,"<= 150,000",2024
Motorcycle,SYM,MMBCU,Petrol,158,-,SOLO,A,-,1,"<= 150,000",2024
Motorcycle,KAWASAKI,NINJA 400,Petrol,399,-,SOLO,A,-,1,"<= 150,000",2023
Motorcycle,SYM,JOYRIDE S,Petrol,175,-,SOLO,A,-,1,"<= 150,000",2024
